id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seat_available
1954,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),28-07-2024 09:00,03h 30m,28-07-2024 12:30,4.7,0,25
1955,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,FlixBus,A/C Sleeper (2+1),28-07-2024 10:00,03h 30m,28-07-2024 13:30,4.4,0,23
1956,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,FlixBus,A/C Sleeper (2+1),28-07-2024 10:15,04h 00m,28-07-2024 14:15,4.3,0,26
1957,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,FlixBus,A/C Sleeper (2+1),28-07-2024 11:15,04h 00m,28-07-2024 15:15,4.3,0,40
1958,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 11:30,03h 30m,28-07-2024 15:00,4,0,22
1959,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),28-07-2024 12:15,04h 00m,28-07-2024 16:15,3.6,0,14
1960,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Shiv Mohan Travels,AC Sleeper (2+1),28-07-2024 12:30,03h 00m,28-07-2024 15:30,3.5,0,34
1961,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),28-07-2024 13:15,04h 00m,28-07-2024 17:15,3.5,0,49
1962,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,B S Holiday Travels,A/C Seater / Sleeper (2+2),28-07-2024 14:15,04h 00m,28-07-2024 18:15,3,0,38
1963,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Travel Point,A/C Seater / Sleeper (2+2),28-07-2024 15:15,04h 00m,28-07-2024 19:15,2.3,0,35
1964,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),28-07-2024 16:06,05h 54m,28-07-2024 22:00,1.5,0,40
1965,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),28-07-2024 16:15,04h 00m,28-07-2024 20:15,0,0,27
1966,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Big Bus,A/C Seater / Sleeper (2+2),28-07-2024 17:04,05h 05m,28-07-2024 22:09,0,0,0
1967,Delhi to Jalandhar,https://www.redbus.in/bus-tickets/delhi-to-jalandhar,Travel Point World LLP,A/C Seater / Sleeper (2+2),28-07-2024 17:15,04h 00m,28-07-2024 21:15,0,0,0
1968,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),28-07-2024 17:30,03h 30m,28-07-2024 21:00,4,845,36
1969,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,RSRTC - 156675,Express Non AC Seater 2+3,28-07-2024 18:02,03h 38m,28-07-2024 21:40,2.2,391,42
1970,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Yolo Bus,VE A/C Seater / Sleeper (2+1),28-07-2024 18:15,04h 00m,28-07-2024 22:15,4.6,450,15
1971,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,AdGolden Temple Express Volvo,A/C Seater / Sleeper (2+2),28-07-2024 18:20,03h 40m,28-07-2024 22:00,4,466,28
1972,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 18:30,04h 20m,28-07-2024 22:50,4.6,452,24
1973,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 18:30,03h 30m,28-07-2024 22:00,4.6,482,16
1974,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Laxmi holidays,VE A/C Sleeper (2+1),28-07-2024 18:31,04h 29m,28-07-2024 23:00,4.3,422,24
1975,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,AdGolden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),28-07-2024 19:02,03h 58m,28-07-2024 23:00,4.1,430,22
1976,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 19:02,05h 18m,29-07-2024 00:20,4.7,442,15
1977,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),28-07-2024 19:29,02h 33m,28-07-2024 22:02,4.2,453,23
1978,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 19:30,03h 30m,28-07-2024 23:00,4.3,466,15
1979,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 19:45,05h 15m,29-07-2024 01:00,4.9,686,20
1980,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),28-07-2024 20:00,03h 50m,28-07-2024 23:50,4.2,600,27
1981,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Zingbus Plus,Scania A/C Semi Sleeper (2+2),28-07-2024 20:00,03h 30m,28-07-2024 23:30,4.2,599,30
1982,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 20:02,03h 33m,28-07-2024 23:35,4.4,700,18
1983,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Yolo Bus,VE A/C Seater / Sleeper (2+1),28-07-2024 20:03,04h 01m,29-07-2024 00:04,4.1,449,22
1984,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 11:00,05h 30m,28-07-2024 16:30,4.3,460,28
1985,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 11:50,02h 01m,28-07-2024 13:51,4.3,499,31
1986,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,New Navyug Travels,A/C Sleeper (2+1),28-07-2024 21:30,04h 45m,29-07-2024 02:15,4.3,449,26
1987,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,NueGo,Electric A/C Seater (2+2),28-07-2024 22:00,04h 25m,29-07-2024 02:25,2.9,449,36
1988,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,AC Sleeper (2+1),28-07-2024 22:15,04h 00m,29-07-2024 02:15,4.2,548,18
1989,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),28-07-2024 22:15,04h 25m,29-07-2024 02:40,2.5,272,47
1990,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),28-07-2024 22:25,04h 20m,29-07-2024 02:45,3.3,272,40
1991,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,NueGo,Electric A/C Seater/Sleeper (2+1),28-07-2024 22:30,03h 20m,29-07-2024 01:50,2.8,449,36
1992,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Classic Travels,A/C Seater / Sleeper (2+2),28-07-2024 22:45,02h 25m,29-07-2024 01:10,3.1,600,20
1993,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),28-07-2024 23:00,04h 00m,29-07-2024 03:00,2.9,0,23
1994,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),28-07-2024 23:00,01h 55m,29-07-2024 00:55,2.8,0,35
1995,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),28-07-2024 02:20,03h 00m,28-07-2024 05:20,1.6,0,31
1996,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),28-07-2024 02:20,03h 00m,28-07-2024 05:20,4.2,0,24
1997,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,K.S Travels,A/C Semi Sleeper / Sleeper (2+2),28-07-2024 10:30,05h 31m,28-07-2024 16:01,3.4,0,40
1998,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,ADTC tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 22:30,01h 29m,28-07-2024 23:59,3.3,0,26
1999,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 22:30,04h 00m,29-07-2024 02:30,4,0,25
2000,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,CALL2TRIP,A/C Seater / Sleeper (2+2),28-07-2024 22:45,04h 15m,29-07-2024 03:00,3,0,43
2001,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),28-07-2024 12:45,02h 01m,28-07-2024 14:46,4.3,0,20
2002,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,RK Holiday,A/C Seater / Sleeper (2+2),28-07-2024 21:00,03h 30m,29-07-2024 00:30,2.9,0,37
2003,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,NEW KING BUS SERVICE,A/C Seater / Sleeper (2+2),28-07-2024 21:30,03h 00m,29-07-2024 00:30,3.3,0,34
2004,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 17:00,05h 30m,28-07-2024 22:30,3.3,0,16
2005,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,New National Travels,A/C Seater / Sleeper (2+2),28-07-2024 22:30,04h 00m,29-07-2024 02:30,2.8,0,34
2006,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),28-07-2024 23:00,03h 30m,29-07-2024 02:30,1.4,0,35
2007,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,FlixBus,A/C Sleeper (2+1),28-07-2024 03:20,02h 40m,28-07-2024 06:00,4.6,0,10
2008,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,FlixBus,A/C Sleeper (2+1),28-07-2024 04:00,03h 55m,28-07-2024 07:55,4.6,0,25
2009,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,FlixBus,A/C Sleeper (2+1),28-07-2024 05:28,02h 59m,28-07-2024 08:27,4.6,0,23
2010,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 05:30,03h 00m,28-07-2024 08:30,4.4,0,26
2011,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+2),28-07-2024 06:15,04h 45m,28-07-2024 11:00,1.5,0,39
2012,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Travel Point,A/C Seater / Sleeper (2+2),28-07-2024 08:28,03h 10m,28-07-2024 11:38,3.5,0,50
2013,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,ADTC tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),28-07-2024 08:31,03h 10m,28-07-2024 11:41,3.3,0,14
2014,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Banjara Satguru Travels,A/C Seater / Sleeper (2+1),28-07-2024 10:59,03h 16m,28-07-2024 14:15,1.5,0,38
2015,Delhi to Ludhiana,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Travel Point World LLP,A/C Seater / Sleeper (2+2),28-07-2024 11:00,03h 00m,28-07-2024 14:00,1.5,0,28
2016,Delhi to Patiala,https://www.redbus.in/bus-tickets/delhi-to-patiala,PEPSU (Punjab) - 67103,AC Seater Hvac 2+2,28-07-2024 11:00,03h 30m,28-07-2024 14:30,3.3,440,35
2017,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 11:30,03h 00m,28-07-2024 14:30,4.5,484,24
2018,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 11:30,03h 00m,28-07-2024 14:30,4.4,419,24
2019,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,New Navyug Travels,A/C Sleeper (2+1),28-07-2024 11:45,03h 00m,28-07-2024 14:45,4.1,430,27
2020,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),28-07-2024 14:00,03h 30m,28-07-2024 17:30,4.3,450,18
2021,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 19:50,02h 40m,28-07-2024 22:30,4.9,482,15
2022,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),28-07-2024 21:50,02h 35m,29-07-2024 00:25,4.4,400,27
2023,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 22:00,02h 45m,29-07-2024 00:45,4.7,466,13
2024,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),28-07-2024 23:01,02h 59m,29-07-2024 02:00,3.6,453,31
2025,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 19:30,02h 30m,28-07-2024 22:00,4.8,600,27
2026,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Yolo Bus,VE A/C Seater / Sleeper (2+1),28-07-2024 08:00,03h 00m,28-07-2024 11:00,4.7,686,22
2027,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Yolo Bus,VE A/C Seater / Sleeper (2+1),28-07-2024 08:30,02h 59m,28-07-2024 11:29,4.2,449,16
2028,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),28-07-2024 10:50,03h 10m,28-07-2024 14:00,4.3,408,24
2029,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 13:30,03h 30m,28-07-2024 17:00,4.6,747,20
2030,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 15:00,03h 00m,28-07-2024 18:00,4.1,466,18
2031,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Zingbus Plus,Scania A/C Semi Sleeper (2+2),28-07-2024 15:30,03h 30m,28-07-2024 19:00,4,449,30
2032,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),28-07-2024 15:30,02h 59m,28-07-2024 18:29,4.9,599,29
2033,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),28-07-2024 16:55,04h 05m,28-07-2024 21:00,4.4,449,16
2034,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,IntrCity SmartBus,A/C Seater / Sleeper (2+1),28-07-2024 14:00,03h 00m,28-07-2024 17:00,4.1,449,31
2035,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,NueGo,Electric A/C Seater/Sleeper (2+1),28-07-2024 14:55,05h 15m,28-07-2024 20:10,3,460,38
2036,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),28-07-2024 15:00,03h 00m,28-07-2024 18:00,3.6,600,52
2037,Delhi to Phagwara,https://www.redbus.in/bus-tickets/delhi-to-phagwara,Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),28-07-2024 15:30,03h 15m,28-07-2024 18:45,2.9,0,35
